theme,ticker,ticker_clean,confidence,tier,combined_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,sector,action
seigniorage,BAC-USD,BAC,high,Tier 4,0.005988,0.001568,0.4421,0.0,0.0,1.0,-2.39,15.01,Other,MONITOR
seigniorage,USTC-USD,USTC,high,Tier 4,0.005988,0.001568,0.4421,0.0,0.0,1.0,-2.39,15.01,Other,MONITOR
seigniorage,SHARE-USD,SHARE,high,Tier 4,0.005988,0.001568,0.4421,0.0,0.0,1.0,-2.39,15.01,Other,MONITOR
xdc_ecosystem,XDC-USD,XDC,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
xdc_ecosystem,USDC-USD,USDC,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
xdc_ecosystem,LBT-USD,LBT,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
xdc_ecosystem,CGO-USD,CGO,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
xdc_ecosystem,SRX-USD,SRX,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
xdc_ecosystem,PLI-USD,PLI,high,Tier 4,0.004395,-0.024562,2.8957,0.241154,1.0,1.0,-2.99,7.99,Ecosystem,MONITOR
fiat_stablecoin,USDP-USD,USDP,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,TUSD-USD,TUSD,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,USDC-USD,USDC,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,PYUSD-USD,PYUSD,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,EURS-USD,EURS,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,USDT-USD,USDT,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,FDUSD-USD,FDUSD,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
fiat_stablecoin,EURC-USD,EURC,high,Tier 4,0.003319,0.000282,0.3037,0.0,0.0,1.0,0.25,0.17,Stablecoins,MONITOR
algorithmic_stablecoin,CUSD-USD,CUSD,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
algorithmic_stablecoin,SUSD-USD,SUSD,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
algorithmic_stablecoin,CEUR-USD,CEUR,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
algorithmic_stablecoin,USDD-USD,USDD,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
algorithmic_stablecoin,FEI-USD,FEI,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
algorithmic_stablecoin,AMPL-USD,AMPL,high,Tier 4,0.002103,-0.000869,0.2972,0.0,0.0,1.0,-1.8,4.86,Stablecoins,MONITOR
usd_stablecoin,FDUSD-USD,FDUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,PYUSD-USD,PYUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,USDT-USD,USDT,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,DAI-USD,DAI,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,TUSD-USD,TUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,USDC-USD,USDC,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,USDD-USD,USDD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,USDD-USD,USDD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,PYUSD-USD,PYUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,TUSD-USD,TUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,DAI-USD,DAI,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
stablecoin,FDUSD-USD,FDUSD,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,USDC-USD,USDC,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
usd_stablecoin,USDT-USD,USDT,high,Tier 4,0.000502,0.000187,0.0315,0.432742,0.0,1.0,0.01,0.11,Stablecoins,MONITOR
generative_ai,FET-USD,FET,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AI,MONITOR
real_estate,PRO-USD,PRO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
real_estate,PRCL-USD,PRCL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
generative_ai,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AI,MONITOR
launchpad,CGPT-USD,CGPT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VC_Portfolio,MONITOR
launchpad,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VC_Portfolio,MONITOR
launchpad,KDA-USD,KDA,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VC_Portfolio,MONITOR
launchpad,AITECH-USD,AITECH,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VC_Portfolio,MONITOR
launchpad,IDIA-USD,IDIA,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VC_Portfolio,MONITOR
real_estate,DEVVE-USD,DEVVE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
real_estate,BST-USD,BST,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
real_estate,PROPC-USD,PROPC,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
liquid_staking_derivatives,SWELL-USD,SWELL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
entertainment,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
entertainment,TFUEL-USD,TFUEL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
real_estate,RIO-USD,RIO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
real_estate,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,ZBU-USD,ZBU,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
blast_ecosystem,CYBRO-USD,CYBRO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
loyalty,EGLD-USD,EGLD,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
generative_ai,QUBIC-USD,QUBIC,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AI,MONITOR
generative_ai,VIRTUAL-USD,VIRTUAL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AI,MONITOR
doge_chain_ecosystem,WWDOGE-USD,WWDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memes,MONITOR
doge_chain_ecosystem,OMNOM-USD,OMNOM,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memes,MONITOR
liquid_staking_derivatives,BANK-USD,BANK,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
cronos_ecosystem,ELON-USD,ELON,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,TONIC-USD,TONIC,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,VVS-USD,VVS,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,FUL-USD,FUL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
liquid_staking_derivatives,RPL-USD,RPL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
liquid_staking_derivatives,ANKR-USD,ANKR,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
liquid_staking_derivatives,QI-USD,QI,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
media,ENJ-USD,ENJ,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,AIOZ-USD,AIOZ,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,HIVE-USD,HIVE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,LPT-USD,LPT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
liquid_staking_derivatives,LDO-USD,LDO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
liquid_staking_derivatives,SD-USD,SD,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
media,THETA-USD,THETA,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
liquid_staking_derivatives,JTO-USD,JTO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeFi,MONITOR
blast_ecosystem,VCNT-USD,VCNT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
blast_ecosystem,ANKR-USD,ANKR,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
blast_ecosystem,LINK-USD,LINK,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
blast_ecosystem,PSTAKE-USD,PSTAKE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
blast_ecosystem,XPRT-USD,XPRT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
blast_ecosystem,MAHA-USD,MAHA,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
loyalty,GALAXIS-USD,GALAXIS,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,AVT-USD,AVT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,STMX-USD,STMX,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,BIST-USD,BIST,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,RENDER-USD,RENDER,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doge_chain_ecosystem,YODE-USD,YODE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memes,MONITOR
loyalty,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,GFT-USD,GFT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
loyalty,DONUT-USD,DONUT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
blast_ecosystem,AIPO-USD,AIPO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
media,SNT-USD,SNT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,TRX-USD,TRX,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
media,TFUEL-USD,TFUEL,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,CHEEMS-USD,CHEEMS,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,WIF-USD,WIF,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,DOGE-USD,DOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,BONK-USD,BONK,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,FLOKI-USD,FLOKI,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
cronos_ecosystem,ATOM-USD,ATOM,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,VNO-USD,VNO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,CAW-USD,CAW,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
cronos_ecosystem,LINK-USD,LINK,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecosystem,MONITOR
generative_ai,LPT-USD,LPT,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AI,MONITOR
doggone_doggerel,SHIB-USD,SHIB,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,NEIRO-USD,NEIRO,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
doggone_doggerel,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
content_creation,THETA-USD,THETA,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
marketing,BABYDOGE-USD,BABYDOGE,high,Tier 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,MONITOR
